year, M, D, H, min, temp, vaporP, W peed,  un,  pre, cloud
2017, 2, 17, 4,  50,  5.6, 5.7,   2.5,    0.00, 0.00, 9
2017, 2, 17, 5,  00,  6.0, 6.2,   2.5,    0.00, 0.00, 9
2017, 2, 17, 5,  10,  5.0, 6.2,   1.2,    0.00, 0.00, 9
2017, 2, 17, 5,  20,  5.3, 6.2,   2.3,    0.00, 0.00, 9
2017, 2, 17, 5,  30,  5.1, 6.2,   2.4,    0.00, 0.00, 9
2017, 2, 17, 5,  40,  5.0, 6.2,   1.8,    0.00, 0.00, 9
2017, 2, 17, 5,  50,  4.5, 6.2,   0.7,    0.00, 0.00, 9
2017, 2, 17, 6,  00,  4.6, 6.0,   1.8,    0.00, 0.00, 9
2017, 2, 17, 6,  10,  5.3, 6.0,   2.5,    0.00, 0.00, 9
2017, 2, 17, 6,  20,  4.9, 6.0,   1.8,    0.00, 0.00, 9
2017, 2, 17, 6,  30,  4.6, 6.0,   1.7,    0.00, 0.00, 9
2017, 2, 17, 6,  40,  4.4, 6.0,   1.4,    0.00, 0.00, 9
2017, 2, 17, 6,  50,  4.3, 6.0,   2.1,    0.00, 0.00, 9
2017, 2, 17, 7,  00,  3.8, 6.1,   1.2,    0.01, 0.00, 9
2017, 2, 17, 7,  10,  4.0, 6.1,   0.5,    0.01, 0.00, 9
2017, 2, 17, 7,  20,  3.7, 6.1,   0.7,    0.01, 0.00, 9
2017, 2, 17, 7,  30,  3.6, 6.1,   3.5,    0.01, 0.00, 9
2017, 2, 17, 7,  40,  2.3, 6.1,   5.2,    0.01, 0.00, 9
2017, 2, 17, 7,  50,  2.0, 6.1,   5.9,    0.01, 0.00, 9
2017, 2, 17, 8,  00,  1.8, 6.0,   5.9,    0.07, 0.00, 9.5
2017, 2, 17, 8,  10,  1.8, 6.0,   4.3,    0.07, 0.00, 9.5
2017, 2, 17, 8,  20,  1.7, 6.0,   3.6,    0.07, 0.00, 9.5
2017, 2, 17, 8,  30,  1.7, 6.0,   4.6,    0.07, 0.00, 9.5
2017, 2, 17, 8,  40,  1.6, 6.0,   4.0,    0.07, 0.00, 9.5
2017, 2, 17, 8,  50,  1.6, 6.0,   4.8,    0.07, 0.00, 9.5
2017, 2, 17, 9,  00,  1.6, 6.0,   3.5,    0.19, 0.00, 9.5
2017, 2, 17, 9,  10,  1.6, 6.0,   4.8,    0.19, 0.00, 9.5
2017, 2, 17, 9,  20,  1.5, 6.0,   4.5,    0.19, 0.00, 9.5
2017, 2, 17, 9,  30,  1.4, 6.0,   4.5,    0.19, 0.00, 9.5
2017, 2, 17, 9,  40,  1.3, 6.0,   4.6,    0.19, 0.00, 9.5
2017, 2, 17, 9,  50,  1.4, 6.0,   3.7,    0.19, 0.00, 9.5
2017, 2, 17, 10, 00,  1.5, 6.0,   5.2,    0.21, 0.00, 9.5
2017, 2, 17, 10, 10,  1.5, 6.0,   4.3,    0.21, 0.00, 9.5
2017, 2, 17, 10, 20,  1.2, 6.0,   5.5,    0.21, 0.00, 9.5
2017, 2, 17, 10, 30,  0.9, 6.0,   6.7,    0.21, 0.00, 9.5
2017, 2, 17, 10, 40,  0.8, 6.0,   6.8,    0.21, 0.00, 9.5
2017, 2, 17, 10, 50,  0.7, 6.0,   5.9,    0.21, 0.00, 9.5
2017, 2, 17, 11, 00,  0.7, 5.8,   6.3,    0.10, 0.00, 10
2017, 2, 17, 11, 10,  0.5, 5.8,   6.5,    0.10, 0.00, 10
2017, 2, 17, 11, 20,  0.4, 5.8,   6.1,    0.10, 0.00, 10
2017, 2, 17, 11, 30,  0.4, 5.8,   6.3,    0.10, 0.00, 10
2017, 2, 17, 11, 40,  0.3, 5.8,   5.3,    0.10, 0.00, 10
2017, 2, 17, 11, 50,  0.4, 5.8,   5.7,    0.10, 0.00, 10
2017, 2, 17, 12, 00,  0.4, 5.6,   6.1,    0.16, 0.17, 10
2017, 2, 17, 12, 10,  0.3, 5.6,   3.7,    0.16, 0.17, 10
2017, 2, 17, 12, 20,  0.3, 5.6,   4.1,    0.16, 0.17, 10
2017, 2, 17, 12, 30,  0.2, 5.6,   5.0,    0.16, 0.17, 10
2017, 2, 17, 12, 40,  0.1, 5.6,   5.5,    0.16, 0.17, 10
2017, 2, 17, 12, 50,  0.0, 5.6,   4.5,    0.16, 0.17, 10
2017, 2, 17, 13, 00, -0.1, 5.5,   5.1,    0.24, 0.17, 10
2017, 2, 17, 13, 10, -0.1, 5.5,   4.9,    0.24, 0.17, 10
2017, 2, 17, 13, 20, -0.2, 5.5,   5.3,    0.24, 0.17, 10
2017, 2, 17, 13, 30, -0.3, 5.5,   5.3,    0.24, 0.17, 10
2017, 2, 17, 13, 40, -0.3, 5.5,   5.0,    0.24, 0.17, 10
2017, 2, 17, 13, 50, -0.4, 5.5,   5.2,    0.24, 0.17, 10
2017, 2, 17, 14, 00, -0.3, 5.4,   6.0,    0.31, 0.17, 10
2017, 2, 17, 14, 10, -0.5, 5.4,   5.4,    0.31, 0.17, 10
2017, 2, 17, 14, 20, -0.7, 5.4,   7.3,    0.31, 0.17, 10
2017, 2, 17, 14, 30, -0.7, 5.4,   6.8,    0.31, 0.17, 10
2017, 2, 17, 14, 40, -0.8, 5.4,   7.7,    0.31, 0.17, 10
2017, 2, 17, 14, 50, -1.0, 5.4,   6.7,    0.31, 0.17, 10
2017, 2, 17, 15, 00, -1.1, 5.1,   7.3,    0.19, 0.17, 10
2017, 2, 17, 15, 10, -1.2, 5.1,   6.2,    0.19, 0.17, 10
2017, 2, 17, 15, 20, -1.6, 5.1,   7.9,    0.19, 0.17, 10
2017, 2, 17, 15, 30, -1.5, 5.1,   5.8,    0.19, 0.17, 10
2017, 2, 17, 15, 40, -1.6, 5.1,   3.7,    0.19, 0.00, 10
2017, 2, 17, 15, 50, -1.7, 5.1,   5.4,    0.19, 0.00, 10
2017, 2, 17, 16, 00, -1.8, 4.6,   6.0,    0.10, 0.00, 9.5
2017, 2, 17, 16, 10, -2.0, 4.6,   8.3,    0.10, 0.17, 9.5
2017, 2, 17, 16, 20, -2.2, 4.6,   7.2,    0.10, 0.17, 9.5
2017, 2, 17, 16, 30, -2.4, 4.6,   7.5,    0.10, 0.17, 9.5
2017, 2, 17, 16, 40, -2.4, 4.6,   7.5,    0.10, 0.17, 9.5
2017, 2, 17, 16, 50, -2.2, 4.6,   7.3,    0.10, 0.17, 9.5
2017, 2, 17, 17, 00, -1.9, 4.1,   7.2,    0.07, 0.00, 9
2017, 2, 17, 17, 10, -2.0, 4.1,   7.4,    0.07, 0.00, 9
2017, 2, 17, 17, 20, -2.2, 4.1,   7.8,    0.07, 0.00, 9
2017, 2, 17, 17, 30, -2.2, 4.1,   7.3,    0.07, 0.00, 9
2017, 2, 17, 17, 40, -2.3, 4.1,   8.7,    0.07, 0.00, 9
2017, 2, 17, 17, 50, -2.2, 4.1,   7.3,    0.07, 0.00, 9
2017, 2, 17, 18, 00, -2.1, 3.6,   5.9,    0.00, 0.00, 8
2017, 2, 17, 18, 10, -1.9, 3.6,   5.3,    0.00, 0.00, 8
2017, 2, 17, 18, 20, -2.1, 3.6,   5.7,    0.00, 0.00, 8
2017, 2, 17, 18, 30, -2.5, 3.6,   5.7,    0.00, 0.00, 8
2017, 2, 17, 18, 40, -2.7, 3.6,   4.2,    0.00, 0.00, 8
2017, 2, 17, 18, 50, -2.6, 3.6,   3.8,    0.00, 0.00, 8
2017, 2, 17, 19, 00, -2.5, 3.2,   5.4,    0.00, 0.00, 9
2017, 2, 17, 19, 10, -2.9, 3.2,   4.1,    0.00, 0.00, 9
2017, 2, 17, 19, 20, -2.7, 3.2,   5.2,    0.00, 0.00, 9
2017, 2, 17, 19, 30, -2.6, 3.2,   4.9,    0.00, 0.00, 9
2017, 2, 17, 19, 40, -2.7, 3.2,   4.3,    0.00, 0.00, 9
2017, 2, 17, 19, 50, -2.6, 3.2,   3.9,    0.00, 0.00, 9
2017, 2, 17, 20, 00, -2.8, 2.7,   4.9,    0.00, 0.00, 9.5
2017, 2, 17, 20, 10, -3.0, 2.7,   4.0,    0.00, 0.00, 9.5
2017, 2, 17, 20, 20, -3.5, 2.7,   3.3,    0.00, 0.00, 9.5
2017, 2, 17, 20, 30, -3.6, 2.7,   3.0,    0.00, 0.00, 9.5
2017, 2, 17, 20, 40, -3.5, 2.7,   3.0,    0.00, 0.00, 9.5
2017, 2, 17, 20, 50, -3.4, 2.7,   2.5,    0.00, 0.00, 9.5
2017, 2, 17, 21, 00, -3.7, 3.2,   2.1,    0.00, 0.00, 9.5
2017, 2, 17, 21, 10, -3.6, 3.2,   1.6,    0.00, 0.00, 9.5
2017, 2, 17, 21, 20, -3.5, 3.2,   3.5,    0.00, 0.00, 9.5
2017, 2, 17, 21, 30, -3.4, 3.2,   6.1,    0.00, 0.00, 9.5
2017, 2, 17, 21, 40, -3.9, 3.2,   7.1,    0.00, 0.00, 9.5
2017, 2, 17, 21, 50, -4.1, 3.2,   5.1,    0.00, 0.00, 9.5
2017, 2, 17, 22, 00, -4.2, 3.1,   2.8,    0.00, 0.00, 9.5
2017, 2, 17, 22, 10, -4.1, 3.1,   4.3,    0.00, 0.17, 9.5
2017, 2, 17, 22, 20, -4.4, 3.1,   6.5,    0.00, 0.17, 9.5
2017, 2, 17, 22, 30, -4.2, 3.1,   4.2,    0.00, 0.17, 9.5
2017, 2, 17, 22, 40, -4.6, 3.1,   4.1,    0.00, 0.17, 9.5
2017, 2, 17, 22, 50, -4.9, 3.1,   2.9,    0.00, 0.17, 9.5
2017, 2, 17, 23, 00, -4.9, 3.5,   1.7,    0.00, 0.00, 9.5
2017, 2, 17, 23, 10, -4.3, 3.5,   3.0,    0.00, 0.00, 9.5
2017, 2, 17, 23, 20, -4.3, 3.5,   2.7,    0.00, 0.00, 9.5
2017, 2, 17, 23, 30, -4.3, 3.5,   2.9,    0.00, 0.00, 9.5
2017, 2, 17, 23, 40, -4.4, 3.5,   3.1,    0.00, 0.00, 9.5
2017, 2, 17, 23, 50, -4.4, 3.5,   2.5,    0.00, 0.00, 9.5
2017, 2, 18, 0,  00, -4.0, 3.0,   3.7,    0.00, 0.00, 9.5
2017, 2, 18, 0,  10, -4.0, 3.0,   3.0,    0.00, 0.00, 9.5
2017, 2, 18, 0,  20, -4.3, 3.0,   2.1,    0.00, 0.00, 9.5
2017, 2, 18, 0,  30, -4.5, 3.0,   3.0,    0.00, 0.00, 9.5
2017, 2, 18, 0,  40, -4.7, 3.0,   3.7,    0.00, 0.00, 9.5
2017, 2, 18, 0,  50, -4.8, 3.0,   3.0,    0.00, 0.67, 9.5
2017, 2, 18, 1,  00, -4.8, 3.3,   3.1,    0.00, 0.67, 10
2017, 2, 18, 1,  10, -5.0, 3.3,   3.0,    0.00, 0.00, 10
2017, 2, 18, 1,  20, -5.1, 3.3,   4.0,    0.00, 0.00, 10
2017, 2, 18, 1,  30, -5.1, 3.3,   3.1,    0.00, 0.00, 10
2017, 2, 18, 1,  40, -5.2, 3.3,   4.0,    0.00, 0.00, 10
2017, 2, 18, 1,  50, -5.7, 3.3,   5.9,    0.00, 0.00, 10
2017, 2, 18, 2,  00, -6.0, 2.9,   9.0,    0.00, 0.00, 10
2017, 2, 18, 2,  10, -5.8, 2.9,   6.8,    0.00, 0.00, 10
2017, 2, 18, 2,  20, -5.9, 2.9,   4.9,    0.00, 0.00, 10
2017, 2, 18, 2,  30, -6.2, 2.9,   4.7,    0.00, 0.00, 10
2017, 2, 18, 2,  40, -7.0, 2.9,   8.7,    0.00, 0.00, 10
2017, 2, 18, 2,  50, -7.2, 2.9,   7.5,    0.00, 0.00, 10
2017, 2, 18, 3,  00, -7.2, 2.9,   5.7,    0.00, 0.00, 10
2017, 2, 18, 3,  10, -7.1, 2.9,   7.2,    0.00, 0.00, 10
2017, 2, 18, 3,  20, -7.3, 2.9,   7.6,    0.00, 0.00, 10
2017, 2, 18, 3,  30, -7.3, 2.9,   6.7,    0.00, 0.00, 10
2017, 2, 18, 3,  40, -7.2, 2.9,   7.3,    0.00, 0.00, 10
2017, 2, 18, 3,  50, -7.3, 2.9,   7.6,    0.00, 0.00, 10
2017, 2, 18, 4,  00, -7.5, 1.9,   7.7,    0.00, 0.00, 9
2017, 2, 18, 4,  10, -7.3, 1.9,   6.6,    0.00, 0.00, 9
2017, 2, 18, 4,  20, -7.5, 1.9,   6.0,    0.00, 0.00, 9
2017, 2, 18, 4,  30, -7.9, 1.9,   5.4,    0.00, 0.00, 9
2017, 2, 18, 4,  40, -8.0, 1.9,   5.5,    0.00, 0.00, 9
2017, 2, 18, 4,  50, -7.8, 1.9,   4.9,    0.00, 0.00, 9
2017, 2, 18, 5,  00, -7.9, 1.9,   6.4,    0.00, 0.00, 7
2017, 2, 18, 5,  10, -7.9, 1.9,   6.4,    0.00, 0.00, 7
2017, 2, 18, 5,  20, -7.7, 1.9,   6.9,    0.00, 0.00, 7
2017, 2, 18, 5,  30, -8.2, 1.9,   5.3,    0.00, 0.00, 7
2017, 2, 18, 5,  40, -8.2, 1.9,   4.1,    0.00, 0.00, 7
2017, 2, 18, 5,  50, -8.1, 1.9,   5.7,    0.00, 0.00, 7
2017, 2, 18, 6,  00, -8.3, 1.9,   4.7,    0.00, 0.00, 6
2017, 2, 18, 6,  10, -8.2, 1.9,   4.7,    0.00, 0.00, 6
2017, 2, 18, 6,  20, -8.0, 1.9,   4.9,    0.00, 0.00, 6
2017, 2, 18, 6,  30, -8.1, 1.9,   4.8,    0.00, 0.00, 6
2017, 2, 18, 6,  40, -7.9, 1.9,   6.4,    0.00, 0.00, 6
2017, 2, 18, 6,  50, -7.8, 1.9,   5.5,    0.00, 0.00, 6
2017, 2, 18, 7,  00, -8.0, 1.6,   4.3,    0.04, 0.00, 5
2017, 2, 18, 7,  10, -7.9, 1.6,   5.2,    0.04, 0.00, 5
2017, 2, 18, 7,  20, -7.5, 1.6,   5.6,    0.04, 0.00, 5
2017, 2, 18, 7,  30, -7.2, 1.6,   5.4,    0.04, 0.00, 5
2017, 2, 18, 7,  40, -7.0, 1.6,   5.1,    0.04, 0.00, 5
2017, 2, 18, 7,  50, -6.8, 1.6,   4.9,    0.04, 0.00, 5
2017, 2, 18, 8,  00, -6.6, 1.6,   5.4,    0.56, 0.00, 3
2017, 2, 18, 8,  10, -6.4, 1.6,   5.3,    0.56, 0.00, 3
2017, 2, 18, 8,  20, -6.0, 1.6,   5.7,    0.56, 0.00, 3
2017, 2, 18, 8,  30, -6.1, 1.6,   6.2,    0.56, 0.00, 3
2017, 2, 18, 8,  40, -6.0, 1.6,   4.9,    0.56, 0.00, 3
2017, 2, 18, 8,  50, -5.8, 1.6,   4.4,    0.56, 0.00, 3
2017, 2, 18, 9,  00, -5.7, 1.7,   3.6,    1.23, 0.00, 2
2017, 2, 18, 9,  10, -5.7, 1.7,   3.0,    1.23, 0.00, 2
2017, 2, 18, 9,  20, -5.4, 1.7,   2.7,    1.23, 0.00, 2
2017, 2, 18, 9,  30, -5.4, 1.7,   2.6,    1.23, 0.00, 2
2017, 2, 18, 9,  40, -5.3, 1.7,   2.7,    1.23, 0.00, 2
2017, 2, 18, 9,  50, -5.2, 1.7,   2.9,    1.23, 0.00, 2
2017, 2, 18, 10, 00, -5.4, 1.9,   3.0,    1.62, 0.00, 4
2017, 2, 18, 10, 10, -5.1, 1.9,   3.3,    1.62, 0.00, 4
2017, 2, 18, 10, 20, -5.1, 1.9,   4.2,    1.62, 0.00, 4
2017, 2, 18, 10, 30, -5.3, 1.9,   3.9,    1.62, 0.00, 4
2017, 2, 18, 10, 40, -4.5, 1.9,   4.1,    1.62, 0.00, 4
2017, 2, 18, 10, 50, -4.2, 1.9,   4.2,    1.62, 0.00, 4
2017, 2, 18, 11, 00, -4.2, 2.4,   4.4,    1.97, 0.00, 6.5
2017, 2, 18, 11, 10, -4.0, 2.4,   4.3,    1.97, 0.00, 6.5
2017, 2, 18, 11, 20, -4.0, 2.4,   6.4,    1.97, 0.00, 6.5
2017, 2, 18, 11, 30, -4.0, 2.4,   5.2,    1.97, 0.00, 6.5
2017, 2, 18, 11, 40, -4.1, 2.4,   5.6,    1.97, 0.00, 6.5
2017, 2, 18, 11, 50, -4.5, 2.4,   5.8,    1.97, 0.00, 6.5
2017, 2, 18, 12, 00, -4.5, 2.0,   4.0,    1.57, 0.00, 9
2017, 2, 18, 12, 10, -4.5, 2.0,   4.8,    1.57, 0.00, 9
2017, 2, 18, 12, 20, -4.1, 2.0,   3.4,    1.57, 0.00, 9
2017, 2, 18, 12, 30, -4.4, 2.0,   4.2,    1.57, 0.00, 9
2017, 2, 18, 12, 40, -4.5, 2.0,   3.4,    1.57, 0.00, 9
2017, 2, 18, 12, 50, -4.5, 2.0,   5.4,    1.57, 0.00, 9
2017, 2, 18, 13, 00, -4.6, 2.1,   6.2,    1.17, 0.00, 9
2017, 2, 18, 13, 10, -4.5, 2.1,   5.5,    1.17, 0.00, 9
2017, 2, 18, 13, 20, -4.5, 2.1,   3.3,    1.17, 0.00, 9
2017, 2, 18, 13, 30, -4.6, 2.1,   5.4,    1.17, 0.00, 9
2017, 2, 18, 13, 40, -4.4, 2.1,   4.0,    1.17, 0.00, 9
2017, 2, 18, 13, 50, -4.6, 2.1,   3.8,    1.17, 0.00, 9
2017, 2, 18, 14, 00, -4.5, 2.4,   4.9,    0.87, 0.00, 9
2017, 2, 18, 14, 10, -4.4, 2.4,   3.2,    0.87, 0.00, 9
2017, 2, 18, 14, 20, -4.6, 2.4,   3.9,    0.87, 0.00, 9
2017, 2, 18, 14, 30, -4.8, 2.4,   3.8,    0.87, 0.00, 9
2017, 2, 18, 14, 40, -4.9, 2.4,   4.4,    0.87, 0.00, 9
2017, 2, 18, 14, 50, -5.1, 2.4,   3.2,    0.87, 0.00, 9
2017, 2, 18, 15, 00, -5.0, 2.7,   1.7,    0.68, 0.00, 9
2017, 2, 18, 15, 10, -5.0, 2.7,   3.4,    0.68, 0.00, 9
2017, 2, 18, 15, 20, -4.8, 2.7,   2.8,    0.68, 0.00, 9
2017, 2, 18, 15, 30, -4.6, 2.7,   4.2,    0.68, 0.00, 9
2017, 2, 18, 15, 40, -4.9, 2.7,   3.6,    0.68, 0.00, 9
2017, 2, 18, 15, 50, -5.0, 2.7,   3.4,    0.68, 0.00, 9
2017, 2, 18, 16, 00, -5.0, 2.4,   2.4,    0.33, 0.00, 7
2017, 2, 18, 16, 10, -5.1, 2.4,   2.6,    0.33, 0.00, 7
2017, 2, 18, 16, 20, -5.1, 2.4,   4.4,    0.33, 0.00, 7
2017, 2, 18, 16, 30, -5.2, 2.4,   3.5,    0.33, 0.00, 7
2017, 2, 18, 16, 40, -5.1, 2.4,   3.8,    0.33, 0.00, 7
2017, 2, 18, 16, 50, -5.3, 2.4,   2.4,    0.33, 0.00, 7
2017, 2, 18, 17, 00, -5.3, 2.1,   4.5,    0.12, 0.00, 4
2017, 2, 18, 17, 10, -5.2, 2.1,   4.5,    0.12, 0.00, 4
2017, 2, 18, 17, 20, -5.5, 2.1,   2.8,    0.12, 0.00, 4
2017, 2, 18, 17, 30, -5.4, 2.1,   3.0,    0.12, 0.00, 4
2017, 2, 18, 17, 40, -5.6, 2.1,   3.5,    0.12, 0.00, 4
2017, 2, 18, 17, 50, -5.8, 2.1,   1.7,    0.12, 0.00, 4
2017, 2, 18, 18, 00, -5.7, 1.9,   1.4,    0.00, 0.00, 1
2017, 2, 18, 18, 10, -5.7, 1.9,   2.1,    0.00, 0.00, 1
2017, 2, 18, 18, 20, -5.5, 1.9,   1.5,    0.00, 0.00, 1
2017, 2, 18, 18, 30, -5.8, 1.9,   2.9,    0.00, 0.00, 1
2017, 2, 18, 18, 40, -5.7, 1.9,   3.6,    0.00, 0.00, 1
2017, 2, 18, 18, 50, -5.8, 1.9,   3.7,    0.00, 0.00, 1
2017, 2, 18, 19, 00, -5.9, 1.8,   5.1,    0.00, 0.00, 4
2017, 2, 18, 19, 10, -6.0, 1.8,   4.7,    0.00, 0.00, 4
2017, 2, 18, 19, 20, -6.0, 1.8,   4.4,    0.00, 0.00, 4
2017, 2, 18, 19, 30, -5.9, 1.8,   4.0,    0.00, 0.00, 4
2017, 2, 18, 19, 40, -6.1, 1.8,   4.0,    0.00, 0.00, 4
2017, 2, 18, 19, 50, -6.2, 1.8,   3.4,    0.00, 0.00, 4
2017, 2, 18, 20, 00, -6.1, 2.0,   2.9,    0.00, 0.00, 7
2017, 2, 18, 20, 10, -6.1, 2.0,   3.5,    0.00, 0.00, 7
2017, 2, 18, 20, 20, -6.0, 2.0,   3.6,    0.00, 0.00, 7
2017, 2, 18, 20, 30, -6.4, 2.0,   3.9,    0.00, 0.00, 7
2017, 2, 18, 20, 40, -6.2, 2.0,   3.5,    0.00, 0.00, 7
2017, 2, 18, 20, 50, -6.3, 2.0,   4.1,    0.00, 0.00, 7
2017, 2, 18, 21, 00, -6.2, 2.0,   4.7,    0.00, 0.00, 9
2017, 2, 18, 21, 10, -6.4, 2.0,   4.3,    0.00, 0.00, 9
2017, 2, 18, 21, 20, -6.2, 2.0,   4.8,    0.00, 0.00, 9
2017, 2, 18, 21, 30, -6.6, 2.0,   4.5,    0.00, 0.00, 9
2017, 2, 18, 21, 40, -6.4, 2.0,   4.5,    0.00, 0.00, 9
2017, 2, 18, 21, 50, -6.6, 2.0,   4.1,    0.00, 0.00, 9
2017, 2, 18, 22, 00, -6.2, 2.0,   3.7,    0.00, 0.00, 9
2017, 2, 18, 22, 10, -6.1, 2.0,   3.5,    0.00, 0.00, 9
2017, 2, 18, 22, 20, -6.4, 2.0,   3.3,    0.00, 0.00, 9
2017, 2, 18, 22, 30, -6.4, 2.0,   2.8,    0.00, 0.00, 9
2017, 2, 18, 22, 40, -6.3, 2.0,   2.5,    0.00, 0.00, 9
2017, 2, 18, 22, 50, -6.4, 2.0,   2.7,    0.00, 0.00, 9
2017, 2, 18, 23, 00, -6.3, 1.9,   3.5,    0.00, 0.00, 9
2017, 2, 18, 23, 10, -6.2, 1.9,   1.8,    0.00, 0.00, 9
2017, 2, 18, 23, 20, -6.2, 1.9,   1.6,    0.00, 0.00, 9
2017, 2, 18, 23, 30, -6.2, 1.9,   2.1,    0.00, 0.00, 9
2017, 2, 18, 23, 40, -6.3, 1.9,   2.7,    0.00, 0.00, 9
2017, 2, 18, 23, 50, -6.0, 1.9,   3.6,    0.00, 0.00, 9
2017, 2, 19, 0,  00, -6.2, 1.9,   2.9,    0.00, 0.00, 9
2017, 2, 19, 0,  10, -6.2, 1.9,   3.2,    0.00, 0.00, 9
2017, 2, 19, 0,  20, -6.5, 1.9,   2.9,    0.00, 0.00, 9
2017, 2, 19, 0,  30, -6.2, 1.9,   4.2,    0.00, 0.00, 9
2017, 2, 19, 0,  40, -6.3, 1.9,   3.2,    0.00, 0.00, 9
2017, 2, 19, 0,  50, -6.2, 1.9,   4.3,    0.00, 0.00, 9
2017, 2, 19, 1,  00, -6.3, 1.8,   3.7,    0.00, 0.00, 9.5
2017, 2, 19, 1,  10, -6.5, 1.8,   2.2,    0.00, 0.00, 9.5
2017, 2, 19, 1,  20, -6.2, 1.8,   1.9,    0.00, 0.00, 9.5
2017, 2, 19, 1,  30, -6.1, 1.8,   2.1,    0.00, 0.00, 9.5
2017, 2, 19, 1,  40, -6.2, 1.8,   3.2,    0.00, 0.00, 9.5
2017, 2, 19, 1,  50, -6.4, 1.8,   2.5,    0.00, 0.00, 9.5
2017, 2, 19, 2,  00, -6.5, 2.1,   2.2,    0.00, 0.00, 9.5
2017, 2, 19, 2,  10, -6.2, 2.1,   3.6,    0.00, 0.00, 9.5
2017, 2, 19, 2,  20, -6.2, 2.1,   3.8,    0.00, 0.00, 9.5
2017, 2, 19, 2,  30, -6.4, 2.1,   3.6,    0.00, 0.00, 9.5
2017, 2, 19, 2,  40, -6.3, 2.1,   3.0,    0.00, 0.00, 9.5
2017, 2, 19, 2,  50, -6.4, 2.1,   2.7,    0.00, 0.00, 9.5
2017, 2, 19, 3,  00, -6.5, 2.8,   2.7,    0.00, 0.00, 9.5
2017, 2, 19, 3,  10, -6.6, 2.8,   2.8,    0.00, 0.00, 9.5
2017, 2, 19, 3,  20, -6.7, 2.8,   2.4,    0.00, 0.00, 9.5
2017, 2, 19, 3,  30, -6.6, 2.8,   3.4,    0.00, 0.00, 9.5
2017, 2, 19, 3,  40, -6.6, 2.8,   3.6,    0.00, 0.00, 9.5
2017, 2, 19, 3,  50, -6.6, 2.8,   3.7,    0.00, 0.00, 9.5
2017, 2, 19, 4,  00, -6.5, 2.7,   5.8,    0.00, 0.00, 8
2017, 2, 19, 4,  10, -6.7, 2.7,   5.1,    0.00, 0.00, 8
2017, 2, 19, 4,  20, -6.6, 2.7,   3.4,    0.00, 0.00, 8
2017, 2, 19, 4,  30, -6.4, 2.7,   3.2,    0.00, 0.00, 8
2017, 2, 19, 4,  40, -6.4, 2.7,   4.1,    0.00, 0.00, 8
2017, 2, 19, 4,  50, -6.8, 2.7,   2.8,    0.00, 0.00, 8
2017, 2, 19, 5,  00, -6.5, 2.5,   3.0,    0.00, 0.00, 6.5
2017, 2, 19, 5,  10, -6.2, 2.5,   3.6,    0.00, 0.00, 6.5
2017, 2, 19, 5,  20, -6.4, 2.5,   4.4,    0.00, 0.00, 6.5
2017, 2, 19, 5,  30, -6.4, 2.5,   3.4,    0.00, 0.00, 6.5
2017, 2, 19, 5,  40, -5.9, 2.5,   4.7,    0.00, 0.00, 6.5
2017, 2, 19, 5,  50, -5.9, 2.5,   6.0,    0.00, 0.00, 6.5
2017, 2, 19, 6,  00, -5.9, 2.4,   5.9,    0.00, 0.00, 5
2017, 2, 19, 6,  10, -6.1, 2.4,   4.5,    0.00, 0.00, 5
2017, 2, 19, 6,  20, -6.0, 2.4,   4.0,    0.00, 0.00, 5
2017, 2, 19, 6,  30, -5.8, 2.4,   5.2,    0.00, 0.00, 5
2017, 2, 19, 6,  40, -6.0, 2.4,   4.9,    0.00, 0.00, 5
2017, 2, 19, 6,  50, -5.6, 2.4,   4.5,    0.00, 0.00, 5
2017, 2, 19, 7,  00, -5.2, 2.5,   4.1,    0.02, 0.00, 6.5
2017, 2, 19, 7,  10, -4.8, 2.5,   3.9,    0.02, 0.00, 6.5
2017, 2, 19, 7,  20, -4.9, 2.5,   7.0,    0.02, 0.00, 6.5
2017, 2, 19, 7,  30, -5.7, 2.5,   7.6,    0.02, 0.29, 6.5
2017, 2, 19, 7,  40, -5.8, 2.5,   5.2,    0.02, 0.29, 6.5
2017, 2, 19, 7,  50, -5.7, 2.5,   4.6,    0.02, 0.29, 6.5
2017, 2, 19, 8,  00, -5.4, 2.9,   5.5,    0.26, 0.29, 8
2017, 2, 19, 8,  10, -5.2, 2.9,   4.4,    0.26, 0.00, 8
2017, 2, 19, 8,  20, -5.0, 2.9,   4.4,    0.26, 0.00, 8
2017, 2, 19, 8,  30, -4.7, 2.9,   4.6,    0.26, 0.00, 8
2017, 2, 19, 8,  40, -4.3, 2.9,   4.3,    0.26, 0.00, 8
2017, 2, 19, 8,  50, -4.4, 2.9,   4.6,    0.26, 0.00, 8
2017, 2, 19, 9,  00, -4.1, 2.8,   4.1,    0.73, 0.00, 9.5
2017, 2, 19, 9,  10, -4.0, 2.8,   5.6,    0.73, 0.00, 9.5
2017, 2, 19, 9,  20, -3.9, 2.8,   7.2,    0.73, 0.00, 9.5
2017, 2, 19, 9,  30, -4.4, 2.8,   5.7,    0.73, 0.00, 9.5
2017, 2, 19, 9,  40, -3.7, 2.8,   6.6,    0.73, 0.00, 9.5
2017, 2, 19, 9,  50, -4.2, 2.8,   7.5,    0.73, 0.00, 9.5
2017, 2, 19, 10, 00, -4.3, 3.2,   6.0,    1.01, 0.00, 7
