date, temperature, precipitation, snow accumulate, TS, melt, switch
2016-12-24 12:43:00, -3.5, 0.000, 20.902, 42,  0.063, 1
2016-12-24 12:46:00, -3.5, 0.000, 20.831, 48,  0.071, 0
2016-12-24 12:49:00, -3.5, 0.000, 20.773, 39,  0.059, 0
2016-12-24 12:52:00, -3.0, 0.000, 20.724, 32,  0.048, 1
2016-12-24 12:55:00, -3.0, 0.000, 20.665, 40,  0.059, 1
2016-12-24 12:58:00, -3.0, 0.000, 20.598, 46,  0.068, 0
2016-12-24 13:01:00, -3.0, 0.000, 20.542, 38,  0.056, 0
2016-12-24 13:04:00, -3.0, 0.000, 20.496, 31,  0.046, 1
2016-12-24 13:07:00, -3.0, 0.000, 20.438, 38,  0.057, 1
2016-12-24 13:10:00, -3.1, 0.000, 20.372, 44,  0.066, 1
2016-12-24 13:13:00, -3.1, 0.000, 20.299, 50,  0.074, 0
2016-12-24 13:16:00, -3.1, 0.000, 20.238, 41,  0.061, 0
2016-12-24 13:19:00, -3.1, 0.000, 20.188, 34,  0.050, 0
2016-12-24 13:22:00, -2.9, 0.000, 20.146, 28,  0.042, 1
2016-12-24 13:25:00, -2.9, 0.000, 20.093, 36,  0.053, 1
2016-12-24 13:28:00, -2.9, 0.000, 20.030, 42,  0.063, 1
2016-12-24 13:31:00, -2.4, 0.000, 19.959, 48,  0.071, 0
2016-12-24 13:34:00, -2.4, 0.000, 19.900, 39,  0.059, 0
2016-12-24 13:37:00, -2.4, 0.000, 19.852, 32,  0.048, 1
2016-12-24 13:40:00, -2.2, 0.000, 19.793, 40,  0.059, 1
2016-12-24 13:43:00, -2.2, 0.000, 19.725, 46,  0.068, 0
2016-12-24 13:46:00, -2.2, 0.000, 19.669, 38,  0.056, 0
2016-12-24 13:49:00, -2.2, 0.000, 19.623, 31,  0.046, 1
2016-12-24 13:52:00, -2.0, 0.000, 19.566, 38,  0.057, 1
2016-12-24 13:55:00, -2.0, 0.000, 19.500, 44,  0.066, 1
2016-12-24 13:58:00, -2.0, 0.000, 19.426, 50,  0.074, 0
2016-12-24 14:01:00, -2.3, 0.000, 19.366, 41,  0.061, 0
2016-12-24 14:04:00, -2.3, 0.000, 19.315, 34,  0.050, 0
2016-12-24 14:07:00, -2.3, 0.000, 19.274, 28,  0.042, 1
2016-12-24 14:10:00, -2.7, 0.000, 19.221, 36,  0.053, 1
2016-12-24 14:13:00, -2.7, 0.000, 19.158, 42,  0.063, 1
2016-12-24 14:16:00, -2.7, 0.000, 19.087, 48,  0.071, 0
2016-12-24 14:19:00, -2.7, 0.000, 19.028, 39,  0.059, 0
2016-12-24 14:22:00, -2.5, 0.000, 18.980, 32,  0.048, 1
2016-12-24 14:25:00, -2.5, 0.000, 18.921, 40,  0.059, 1
2016-12-24 14:28:00, -2.5, 0.000, 18.853, 46,  0.068, 0
2016-12-24 14:31:00, -2.4, 0.000, 18.797, 38,  0.056, 0
2016-12-24 14:34:00, -2.4, 0.000, 18.751, 31,  0.046, 1
2016-12-24 14:37:00, -2.4, 0.000, 18.694, 38,  0.057, 1
2016-12-24 14:40:00, -2.5, 0.000, 18.628, 44,  0.066, 1
2016-12-24 14:43:00, -2.5, 0.000, 18.554, 50,  0.074, 0
2016-12-24 14:46:00, -2.5, 0.000, 18.493, 41,  0.061, 0
2016-12-24 14:49:00, -2.5, 0.000, 18.443, 34,  0.050, 0
2016-12-24 14:52:00, -2.9, 0.000, 18.401, 28,  0.042, 1
2016-12-24 14:55:00, -2.9, 0.000, 18.348, 36,  0.053, 1
2016-12-24 14:58:00, -2.9, 0.000, 18.285, 42,  0.063, 1
2016-12-24 15:01:00, -2.7, 0.000, 18.214, 48,  0.071, 0
2016-12-24 15:04:00, -2.7, 0.000, 18.156, 39,  0.059, 0
2016-12-24 15:07:00, -2.7, 0.000, 18.107, 32,  0.048, 1
2016-12-24 15:10:00, -2.6, 0.000, 18.048, 40,  0.059, 1
2016-12-24 15:13:00, -2.6, 0.000, 17.981, 46,  0.068, 0
2016-12-24 15:16:00, -2.6, 0.000, 17.925, 38,  0.056, 0
2016-12-24 15:19:00, -2.6, 0.000, 17.878, 31,  0.046, 1
2016-12-24 15:22:00, -2.5, 0.000, 17.821, 38,  0.057, 1
2016-12-24 15:25:00, -2.5, 0.000, 17.755, 44,  0.066, 1
2016-12-24 15:28:00, -2.5, 0.000, 17.682, 50,  0.074, 0
2016-12-24 15:31:00, -2.7, 0.000, 17.621, 41,  0.061, 0
2016-12-24 15:34:00, -2.7, 0.000, 17.571, 34,  0.050, 0
2016-12-24 15:37:00, -2.7, 0.000, 17.529, 28,  0.042, 1
2016-12-24 15:40:00, -2.9, 0.000, 17.476, 36,  0.053, 1
2016-12-24 15:43:00, -2.9, 0.000, 17.413, 42,  0.063, 1
2016-12-24 15:46:00, -2.9, 0.000, 17.342, 48,  0.071, 0
2016-12-24 15:49:00, -2.9, 0.000, 17.283, 39,  0.059, 0
2016-12-24 15:52:00, -2.8, 0.000, 17.235, 32,  0.048, 1
2016-12-24 15:55:00, -2.8, 0.000, 17.176, 40,  0.059, 1
2016-12-24 15:58:00, -2.8, 0.000, 17.108, 46,  0.068, 0
2016-12-24 16:01:00, -2.9, 0.000, 17.052, 38,  0.056, 0
2016-12-24 16:04:00, -2.9, 0.000, 17.006, 31,  0.046, 1
2016-12-24 16:07:00, -2.9, 0.000, 16.949, 38,  0.057, 1
2016-12-24 16:10:00, -2.8, 0.000, 16.883, 44,  0.066, 1
2016-12-24 16:13:00, -2.8, 0.000, 16.809, 50,  0.074, 0
2016-12-24 16:16:00, -2.8, 0.000, 16.748, 41,  0.061, 0
2016-12-24 16:19:00, -2.8, 0.000, 16.698, 34,  0.050, 0
2016-12-24 16:22:00, -2.8, 0.000, 16.657, 28,  0.042, 1
2016-12-24 16:25:00, -2.8, 0.000, 16.603, 36,  0.053, 1
2016-12-24 16:28:00, -2.8, 0.000, 16.541, 42,  0.063, 1
2016-12-24 16:31:00, -3.0, 0.000, 16.470, 48,  0.071, 0
2016-12-24 16:34:00, -3.0, 0.000, 16.411, 39,  0.059, 0
2016-12-24 16:37:00, -3.0, 0.000, 16.363, 32,  0.048, 1
2016-12-24 16:40:00, -3.3, 0.000, 16.304, 40,  0.059, 1
2016-12-24 16:43:00, -3.3, 0.000, 16.236, 46,  0.068, 0
2016-12-24 16:46:00, -3.3, 0.000, 16.180, 38,  0.056, 0
2016-12-24 16:49:00, -3.3, 0.000, 16.134, 31,  0.046, 1
2016-12-24 16:52:00, -2.9, 0.000, 16.077, 38,  0.057, 1
2016-12-24 16:55:00, -2.9, 0.000, 16.011, 44,  0.066, 1
2016-12-24 16:58:00, -2.9, 0.000, 15.937, 50,  0.074, 0
2016-12-24 17:01:00, -3.1, 0.000, 15.876, 41,  0.061, 0
2016-12-24 17:04:00, -3.1, 0.000, 15.826, 34,  0.050, 0
2016-12-24 17:07:00, -3.1, 0.000, 15.784, 28,  0.042, 1
2016-12-24 17:10:00, -3.4, 0.000, 15.731, 36,  0.053, 1
2016-12-24 17:13:00, -3.4, 0.000, 15.668, 42,  0.063, 1
2016-12-24 17:16:00, -3.4, 0.000, 15.597, 48,  0.071, 0
2016-12-24 17:19:00, -3.4, 0.000, 15.539, 39,  0.059, 0
2016-12-24 17:22:00, -3.2, 0.000, 15.490, 32,  0.048, 1
2016-12-24 17:25:00, -3.2, 0.000, 15.431, 40,  0.059, 1
2016-12-24 17:28:00, -3.2, 0.000, 15.364, 46,  0.068, 0
2016-12-24 17:31:00, -3.1, 0.000, 15.308, 38,  0.056, 0
2016-12-24 17:34:00, -3.1, 0.000, 15.261, 31,  0.046, 1
2016-12-24 17:37:00, -3.1, 0.000, 15.204, 38,  0.057, 1
2016-12-24 17:40:00, -3.2, 0.000, 15.138, 44,  0.066, 1
2016-12-24 17:43:00, -3.2, 0.000, 15.065, 50,  0.074, 0
2016-12-24 17:46:00, -3.2, 0.000, 15.004, 41,  0.061, 0
2016-12-24 17:49:00, -3.2, 0.000, 14.954, 34,  0.050, 0
2016-12-24 17:52:00, -3.2, 0.000, 14.912, 28,  0.042, 1
2016-12-24 17:55:00, -3.2, 0.000, 14.859, 36,  0.053, 1
2016-12-24 17:58:00, -3.2, 0.000, 14.796, 42,  0.063, 1
2016-12-24 18:01:00, -3.2, 0.000, 14.725, 48,  0.071, 0
2016-12-24 18:04:00, -3.2, 0.000, 14.666, 39,  0.059, 0
2016-12-24 18:07:00, -3.2, 0.000, 14.618, 32,  0.048, 1
2016-12-24 18:10:00, -3.4, 0.000, 14.559, 40,  0.059, 1
2016-12-24 18:13:00, -3.4, 0.000, 14.491, 46,  0.068, 0
2016-12-24 18:16:00, -3.4, 0.000, 14.435, 38,  0.056, 0
2016-12-24 18:19:00, -3.4, 0.000, 14.389, 31,  0.046, 1
2016-12-24 18:22:00, -3.5, 0.000, 14.332, 38,  0.057, 1
2016-12-24 18:25:00, -3.5, 0.000, 14.266, 44,  0.066, 1
2016-12-24 18:28:00, -3.5, 0.000, 14.192, 50,  0.074, 0
2016-12-24 18:31:00, -3.9, 0.000, 14.132, 41,  0.061, 0
2016-12-24 18:34:00, -3.9, 0.000, 14.081, 34,  0.050, 0
2016-12-24 18:37:00, -3.9, 0.000, 14.040, 28,  0.042, 1
2016-12-24 18:40:00, -3.9, 0.000, 13.987, 36,  0.053, 1
2016-12-24 18:43:00, -3.9, 0.000, 13.924, 42,  0.063, 1
2016-12-24 18:46:00, -3.9, 0.000, 13.853, 48,  0.071, 0
2016-12-24 18:49:00, -3.9, 0.000, 13.794, 39,  0.059, 0
2016-12-24 18:52:00, -3.8, 0.000, 13.746, 32,  0.048, 1
2016-12-24 18:55:00, -3.8, 0.000, 13.687, 40,  0.059, 1
2016-12-24 18:58:00, -3.8, 0.000, 13.619, 46,  0.068, 0
2016-12-24 19:01:00, -3.8, 0.000, 13.563, 38,  0.056, 0
2016-12-24 19:04:00, -3.8, 0.000, 13.517, 31,  0.046, 1
2016-12-24 19:07:00, -3.8, 0.000, 13.460, 38,  0.057, 1
2016-12-24 19:10:00, -3.8, 0.000, 13.394, 44,  0.066, 1
2016-12-24 19:13:00, -3.8, 0.000, 13.320, 50,  0.074, 0
2016-12-24 19:16:00, -3.8, 0.000, 13.259, 41,  0.061, 0
2016-12-24 19:19:00, -3.8, 0.000, 13.209, 34,  0.050, 0
2016-12-24 19:22:00, -3.6, 0.000, 13.167, 28,  0.042, 1
2016-12-24 19:25:00, -3.6, 0.000, 13.114, 36,  0.053, 1
2016-12-24 19:28:00, -3.6, 0.000, 13.051, 42,  0.063, 1
2016-12-24 19:31:00, -3.8, 0.000, 12.980, 48,  0.071, 0
2016-12-24 19:34:00, -3.8, 0.000, 12.922, 39,  0.059, 0
2016-12-24 19:37:00, -3.8, 0.000, 12.873, 32,  0.048, 1
2016-12-24 19:40:00, -3.6, 0.000, 12.814, 40,  0.059, 1
2016-12-24 19:43:00, -3.6, 0.000, 12.747, 46,  0.068, 0
2016-12-24 19:46:00, -3.6, 0.000, 12.691, 38,  0.056, 0
2016-12-24 19:49:00, -3.6, 0.000, 12.645, 31,  0.046, 1
2016-12-24 19:52:00, -3.6, 0.000, 12.587, 38,  0.057, 1
2016-12-24 19:55:00, -3.6, 0.000, 12.521, 44,  0.066, 1
2016-12-24 19:58:00, -3.6, 0.000, 12.448, 50,  0.074, 0
2016-12-24 20:01:00, -3.7, 0.000, 12.387, 41,  0.061, 0
2016-12-24 20:04:00, -3.7, 0.000, 12.337, 34,  0.050, 0
2016-12-24 20:07:00, -3.7, 0.000, 12.295, 28,  0.042, 1
2016-12-24 20:10:00, -3.8, 0.000, 12.242, 36,  0.053, 1
2016-12-24 20:13:00, -3.8, 0.000, 12.179, 42,  0.063, 1
2016-12-24 20:16:00, -3.8, 0.000, 12.108, 48,  0.071, 0
2016-12-24 20:19:00, -3.8, 0.000, 12.049, 39,  0.059, 0
2016-12-24 20:22:00, -3.8, 0.000, 12.001, 32,  0.048, 1
2016-12-24 20:25:00, -3.8, 0.000, 11.942, 40,  0.059, 1
2016-12-24 20:28:00, -3.8, 0.000, 11.874, 46,  0.068, 0
2016-12-24 20:31:00, -3.9, 0.000, 11.818, 38,  0.056, 0
2016-12-24 20:34:00, -3.9, 0.000, 11.772, 31,  0.046, 1
2016-12-24 20:37:00, -3.9, 0.000, 11.715, 38,  0.057, 1
2016-12-24 20:40:00, -4.1, 0.000, 11.649, 44,  0.066, 1
2016-12-24 20:43:00, -4.1, 0.000, 11.575, 50,  0.074, 0
2016-12-24 20:46:00, -4.1, 0.000, 11.515, 41,  0.061, 0
2016-12-24 20:49:00, -4.1, 0.000, 11.464, 34,  0.050, 0
2016-12-24 20:52:00, -4.0, 0.000, 11.423, 28,  0.042, 1
2016-12-24 20:55:00, -4.0, 0.000, 11.370, 36,  0.053, 1
2016-12-24 20:58:00, -4.0, 0.000, 11.307, 42,  0.063, 1
2016-12-24 21:01:00, -4.1, 0.000, 11.236, 48,  0.071, 0
2016-12-24 21:04:00, -4.1, 0.000, 11.177, 39,  0.059, 0
2016-12-24 21:07:00, -4.1, 0.000, 11.129, 32,  0.048, 1
2016-12-24 21:10:00, -4.2, 0.000, 11.070, 40,  0.059, 1
2016-12-24 21:13:00, -4.2, 0.000, 11.002, 46,  0.068, 0
2016-12-24 21:16:00, -4.2, 0.000, 10.946, 38,  0.056, 0
2016-12-24 21:19:00, -4.2, 0.000, 10.900, 31,  0.046, 1
2016-12-24 21:22:00, -4.1, 0.000, 10.843, 38,  0.057, 1
2016-12-24 21:25:00, -4.1, 0.000, 10.777, 44,  0.066, 1
2016-12-24 21:28:00, -4.1, 0.000, 10.703, 50,  0.074, 0
2016-12-24 21:31:00, -4.1, 0.000, 10.642, 41,  0.061, 0
2016-12-24 21:34:00, -4.1, 0.000, 10.592, 34,  0.050, 0
2016-12-24 21:37:00, -4.1, 0.000, 10.551, 28,  0.042, 1
2016-12-24 21:40:00, -4.0, 0.000, 10.497, 36,  0.053, 1
2016-12-24 21:43:00, -4.0, 0.000, 10.434, 42,  0.063, 1
2016-12-24 21:46:00, -4.0, 0.000, 10.363, 48,  0.071, 0
2016-12-24 21:49:00, -4.0, 0.000, 10.305, 39,  0.059, 0
2016-12-24 21:52:00, -3.9, 0.000, 10.256, 32,  0.048, 1
2016-12-24 21:55:00, -3.9, 0.000, 10.197, 40,  0.059, 1
2016-12-24 21:58:00, -3.9, 0.000, 10.130, 46,  0.068, 0
2016-12-24 22:01:00, -3.8, 0.000, 10.074, 38,  0.056, 0
2016-12-24 22:04:00, -3.8, 0.000, 10.028, 31,  0.046, 1
2016-12-24 22:07:00, -3.8, 0.000,  9.971, 38,  0.057, 1
2016-12-24 22:10:00, -3.8, 0.000,  9.904, 44,  0.066, 1
2016-12-24 22:13:00, -3.8, 0.000,  9.831, 50,  0.074, 0
2016-12-24 22:16:00, -3.8, 0.000,  9.770, 41,  0.061, 0
2016-12-24 22:19:00, -3.8, 0.000,  9.720, 34,  0.050, 0
2016-12-24 22:22:00, -3.9, 0.000,  9.678, 28,  0.042, 1
2016-12-24 22:25:00, -3.9, 0.000,  9.625, 36,  0.053, 1
2016-12-24 22:28:00, -3.9, 0.000,  9.562, 42,  0.063, 1
2016-12-24 22:31:00, -3.8, 0.000,  9.491, 48,  0.071, 0
2016-12-24 22:34:00, -3.8, 0.000,  9.433, 39,  0.059, 0
2016-12-24 22:37:00, -3.8, 0.000,  9.384, 32,  0.048, 1
2016-12-24 22:40:00, -4.2, 0.000,  9.325, 40,  0.059, 1
2016-12-24 22:43:00, -4.2, 0.000,  9.257, 46,  0.068, 0
2016-12-24 22:46:00, -4.2, 0.000,  9.202, 38,  0.056, 0
2016-12-24 22:49:00, -4.2, 0.000,  9.155, 31,  0.046, 1
2016-12-24 22:52:00, -4.2, 0.000,  9.098, 38,  0.057, 1
2016-12-24 22:55:00, -4.2, 0.000,  9.032, 44,  0.066, 1
2016-12-24 22:58:00, -4.2, 0.000,  8.959, 50,  0.074, 0
2016-12-24 23:01:00, -4.2, 0.000,  8.898, 41,  0.061, 0
2016-12-24 23:04:00, -4.2, 0.000,  8.848, 34,  0.050, 0
2016-12-24 23:07:00, -4.2, 0.000,  8.806, 28,  0.042, 1
2016-12-24 23:10:00, -5.0, 0.000,  8.753, 36,  0.053, 1
2016-12-24 23:13:00, -5.0, 0.000,  8.690, 42,  0.063, 1
2016-12-24 23:16:00, -5.0, 0.000,  8.619, 48,  0.071, 0
2016-12-24 23:19:00, -5.0, 0.000,  8.560, 39,  0.059, 0
2016-12-24 23:22:00, -5.0, 0.000,  8.512, 32,  0.048, 1
2016-12-24 23:25:00, -5.0, 0.000,  8.453, 40,  0.059, 1
2016-12-24 23:28:00, -5.0, 0.000,  8.385, 46,  0.068, 0
2016-12-24 23:31:00, -5.0, 0.000,  8.329, 38,  0.056, 0
2016-12-24 23:34:00, -5.0, 0.000,  8.283, 31,  0.046, 1
2016-12-24 23:37:00, -5.0, 0.000,  8.226, 38,  0.057, 1
2016-12-24 23:40:00, -4.5, 0.000,  8.160, 44,  0.066, 1
2016-12-24 23:43:00, -4.5, 0.000,  8.086, 50,  0.074, 0
2016-12-24 23:46:00, -4.5, 0.000,  8.026, 41,  0.061, 0
2016-12-24 23:49:00, -4.5, 0.000,  7.975, 34,  0.050, 0
2016-12-24 23:52:00, -4.6, 0.000,  7.934, 28,  0.042, 1
2016-12-24 23:55:00, -4.6, 0.000,  7.880, 36,  0.053, 1
2016-12-24 23:58:00, -4.6, 0.000,  7.818, 42,  0.063, 1

-----
2016-12-25 00:01:00, -4.9, 0.000,  7.747, 48,  0.071, 0
2016-12-25 00:04:00, -4.9, 0.000,  7.688, 39,  0.059, 0
2016-12-25 00:07:00, -4.9, 0.000,  7.640, 32,  0.048, 1
2016-12-25 00:10:00, -4.8, 0.000,  7.581, 40,  0.059, 1
2016-12-25 00:13:00, -4.8, 0.000,  7.513, 46,  0.068, 0
2016-12-25 00:16:00, -4.8, 0.000,  7.457, 38,  0.056, 0
2016-12-25 00:19:00, -4.8, 0.000,  7.411, 31,  0.046, 1
2016-12-25 00:22:00, -4.9, 0.000,  7.354, 38,  0.057, 1
2016-12-25 00:25:00, -4.9, 0.000,  7.288, 44,  0.066, 1
2016-12-25 00:28:00, -4.9, 0.000,  7.214, 50,  0.074, 0
2016-12-25 00:31:00, -5.0, 0.000,  7.153, 41,  0.061, 0
2016-12-25 00:34:00, -5.0, 0.000,  7.103, 34,  0.050, 0
2016-12-25 00:37:00, -5.0, 0.000,  7.061, 28,  0.042, 1
2016-12-25 00:40:00, -5.2, 0.000,  7.008, 36,  0.053, 1
2016-12-25 00:43:00, -5.2, 0.000,  6.945, 42,  0.063, 1
2016-12-25 00:46:00, -5.2, 0.000,  6.874, 48,  0.071, 0
2016-12-25 00:49:00, -5.2, 0.000,  6.816, 39,  0.059, 0
2016-12-25 00:52:00, -4.9, 0.000,  6.767, 32,  0.048, 1
2016-12-25 00:55:00, -4.9, 0.000,  6.708, 40,  0.059, 1
2016-12-25 00:58:00, -4.9, 0.000,  6.641, 46,  0.068, 0
2016-12-25 01:01:00, -4.7, 0.000,  6.585, 38,  0.056, 0
2016-12-25 01:04:00, -4.7, 0.000,  6.539, 31,  0.046, 1
2016-12-25 01:07:00, -4.7, 0.000,  6.481, 38,  0.057, 1
2016-12-25 01:10:00, -4.7, 0.000,  6.415, 44,  0.066, 1
2016-12-25 01:13:00, -4.7, 0.000,  6.342, 50,  0.074, 0
2016-12-25 01:16:00, -4.7, 0.000,  6.281, 41,  0.061, 0
2016-12-25 01:19:00, -4.7, 0.000,  6.231, 34,  0.050, 0
2016-12-25 01:22:00, -4.9, 0.000,  6.189, 28,  0.042, 1
2016-12-25 01:25:00, -4.9, 0.000,  6.136, 36,  0.053, 1
2016-12-25 01:28:00, -4.9, 0.000,  6.073, 42,  0.063, 1
2016-12-25 01:31:00, -4.8, 0.000,  6.002, 48,  0.071, 0
2016-12-25 01:34:00, -4.8, 0.000,  5.943, 39,  0.059, 0
2016-12-25 01:37:00, -4.8, 0.000,  5.895, 32,  0.048, 1
2016-12-25 01:40:00, -4.7, 0.000,  5.836, 40,  0.059, 1
2016-12-25 01:43:00, -4.7, 0.000,  5.768, 46,  0.068, 0
2016-12-25 01:46:00, -4.7, 0.000,  5.712, 38,  0.056, 0
2016-12-25 01:49:00, -4.7, 0.000,  5.666, 31,  0.046, 1
2016-12-25 01:52:00, -4.5, 0.000,  5.609, 38,  0.057, 1
2016-12-25 01:55:00, -4.5, 0.000,  5.543, 44,  0.066, 1
2016-12-25 01:58:00, -4.5, 0.000,  5.469, 50,  0.074, 0
2016-12-25 02:01:00, -4.0, 0.000,  5.409, 41,  0.061, 0
2016-12-25 02:04:00, -4.0, 0.000,  5.358, 34,  0.050, 0
2016-12-25 02:07:00, -4.0, 0.000,  5.317, 28,  0.042, 1
2016-12-25 02:10:00, -3.5, 0.000,  5.264, 36,  0.053, 1
2016-12-25 02:13:00, -3.5, 0.000,  5.201, 42,  0.063, 1
2016-12-25 02:16:00, -3.5, 0.000,  5.130, 48,  0.071, 0
2016-12-25 02:19:00, -3.5, 0.000,  5.071, 39,  0.059, 0
2016-12-25 02:22:00, -3.5, 0.000,  5.023, 32,  0.048, 1
2016-12-25 02:25:00, -3.5, 0.000,  4.964, 40,  0.059, 1
2016-12-25 02:28:00, -3.5, 0.000,  4.896, 46,  0.068, 0
2016-12-25 02:31:00, -2.9, 0.000,  4.840, 38,  0.056, 0
2016-12-25 02:34:00, -2.9, 0.000,  4.794, 31,  0.046, 1
2016-12-25 02:37:00, -2.9, 0.000,  4.737, 38,  0.057, 1
2016-12-25 02:40:00, -3.0, 0.000,  4.671, 44,  0.066, 1
2016-12-25 02:43:00, -3.0, 0.000,  4.597, 50,  0.074, 0
2016-12-25 02:46:00, -3.0, 0.000,  4.536, 41,  0.061, 0
2016-12-25 02:49:00, -3.0, 0.000,  4.486, 34,  0.050, 0
2016-12-25 02:52:00, -3.4, 0.000,  4.445, 28,  0.042, 1
2016-12-25 02:55:00, -3.4, 0.000,  4.391, 36,  0.053, 1
2016-12-25 02:58:00, -3.4, 0.000,  4.328, 42,  0.063, 1
2016-12-25 03:01:00, -2.5, 0.000,  4.257, 48,  0.071, 0
2016-12-25 03:04:00, -2.5, 0.000,  4.199, 39,  0.059, 0
2016-12-25 03:07:00, -2.5, 0.000,  4.150, 32,  0.048, 1
2016-12-25 03:10:00, -2.9, 0.000,  4.091, 40,  0.059, 1
2016-12-25 03:13:00, -2.9, 0.000,  4.024, 46,  0.068, 0
2016-12-25 03:16:00, -2.9, 0.000,  3.968, 38,  0.056, 0
2016-12-25 03:19:00, -2.9, 0.000,  3.922, 31,  0.046, 1
2016-12-25 03:22:00, -2.8, 0.000,  3.865, 38,  0.057, 1
2016-12-25 03:25:00, -2.8, 0.000,  3.798, 44,  0.066, 1
2016-12-25 03:28:00, -2.8, 0.000,  3.725, 50,  0.074, 0
2016-12-25 03:31:00, -3.0, 0.000,  3.664, 41,  0.061, 0
2016-12-25 03:34:00, -3.0, 0.000,  3.614, 34,  0.050, 0
2016-12-25 03:37:00, -3.0, 0.000,  3.572, 28,  0.042, 1
2016-12-25 03:40:00, -2.9, 0.000,  3.519, 36,  0.053, 1
2016-12-25 03:43:00, -2.9, 0.000,  3.456, 42,  0.063, 1
2016-12-25 03:46:00, -2.9, 0.000,  3.385, 48,  0.071, 0
2016-12-25 03:49:00, -2.9, 0.000,  3.327, 39,  0.059, 0
2016-12-25 03:52:00, -2.8, 0.000,  3.278, 32,  0.048, 1
2016-12-25 03:55:00, -2.8, 0.000,  3.219, 40,  0.059, 1
2016-12-25 03:58:00, -2.8, 0.000,  3.151, 46,  0.068, 0
2016-12-25 04:01:00, -2.8, 0.000,  3.096, 38,  0.056, 0
2016-12-25 04:04:00, -2.8, 0.000,  3.049, 31,  0.046, 1
2016-12-25 04:07:00, -2.8, 0.000,  2.992, 38,  0.057, 1
2016-12-25 04:10:00, -2.9, 0.000,  2.926, 44,  0.066, 1
2016-12-25 04:13:00, -2.9, 0.000,  2.853, 50,  0.074, 1
2016-12-25 04:16:00, -2.9, 0.000,  2.773, 54,  0.080, 1
2016-12-25 04:19:00, -2.9, 0.000,  2.688, 57,  0.085, 1
2016-12-25 04:22:00, -3.0, 0.000,  2.599, 60,  0.089, 1
2016-12-25 04:25:00, -3.0, 0.000,  2.507, 62,  0.092, 0
2016-12-25 04:28:00, -3.0, 0.000,  2.427, 53,  0.079, 0
2016-12-25 04:31:00, -3.3, 0.000,  2.361, 44,  0.066, 1
2016-12-25 04:34:00, -3.3, 0.000,  2.288, 49,  0.073, 1
2016-12-25 04:37:00, -3.3, 0.000,  2.208, 54,  0.080, 1
2016-12-25 04:40:00, -3.4, 0.000,  2.123, 57,  0.085, 1
2016-12-25 04:43:00, -3.4, 0.000,  2.034, 60,  0.089, 1
2016-12-25 04:46:00, -3.4, 0.000,  1.942, 62,  0.092, 0
2016-12-25 04:49:00, -3.4, 0.000,  1.863, 53,  0.079, 0
2016-12-25 04:52:00, -3.5, 0.000,  1.797, 44,  0.066, 1
2016-12-25 04:55:00, -3.5, 0.000,  1.723, 49,  0.073, 1
2016-12-25 04:58:00, -3.5, 0.000,  1.644, 54,  0.080, 1
2016-12-25 05:01:00, -3.7, 0.000,  1.559, 57,  0.085, 1
2016-12-25 05:04:00, -3.7, 0.000,  1.470, 60,  0.089, 1
2016-12-25 05:07:00, -3.7, 0.000,  1.378, 62,  0.092, 0
2016-12-25 05:10:00, -3.5, 0.000,  1.298, 53,  0.079, 0
2016-12-25 05:13:00, -3.5, 0.000,  1.232, 44,  0.066, 1
2016-12-25 05:16:00, -3.5, 0.000,  1.159, 49,  0.073, 1
2016-12-25 05:19:00, -3.5, 0.000,  1.079, 54,  0.080, 1
2016-12-25 05:22:00, -3.5, 0.000,  0.995, 57,  0.085, 1
2016-12-25 05:25:00, -3.5, 0.000,  0.906, 60,  0.089, 1
2016-12-25 05:28:00, -3.5, 0.000,  0.813, 62,  0.092, 1
2016-12-25 05:31:00, -3.3, 0.000,  0.718, 64,  0.095, 1
2016-12-25 05:34:00, -3.3, 0.000,  0.620, 66,  0.098, 1
2016-12-25 05:37:00, -3.3, 0.000,  0.521, 67,  0.100, 1
2016-12-25 05:40:00, -3.5, 0.000,  0.419, 68,  0.101, 1
2016-12-25 05:43:00, -3.5, 0.000,  0.317, 69,  0.103, 0
2016-12-25 05:46:00, -3.5, 0.000,  0.227, 60,  0.089, 0
2016-12-25 05:49:00, -3.5, 0.000,  0.151, 51,  0.076, 1
2016-12-25 05:52:00, -3.8, 0.000,  0.069, 55,  0.082, 0
2016-12-25 05:55:00, -3.8, 0.000,  0.001, 46,  0.069, 0
2016-12-25 05:58:00, -3.8, 0.000,  0.000, 38,  0.001, 0
2016-12-25 06:01:00, -3.8, 0.000,  0.000, 31,  0.000, 0
2016-12-25 06:04:00, -3.8, 0.000,  0.000, 31,  0.000, 0
2016-12-25 06:07:00, -3.8, 0.000,  0.000, 30,  0.000, 0
2016-12-25 06:10:00, -3.8, 0.000,  0.000, 29,  0.000, 0
2016-12-25 06:13:00, -3.8, 0.000,  0.000, 28,  0.000, 0
2016-12-25 06:16:00, -3.8, 0.000,  0.000, 28,  0.000, 0
2016-12-25 06:19:00, -3.8, 0.000,  0.000, 27,  0.000, 0
2016-12-25 06:22:00, -4.2, 0.000,  0.000, 26,  0.000, 0
2016-12-25 06:25:00, -4.2, 0.000,  0.000, 25,  0.000, 0
2016-12-25 06:28:00, -4.2, 0.000,  0.000, 25,  0.000, 0
2016-12-25 06:31:00, -4.2, 0.000,  0.000, 24,  0.000, 0
2016-12-25 06:34:00, -4.2, 0.000,  0.000, 23,  0.000, 0
