date, select, act, reward, temp,	pre[mm/min], on time[min], road temp, snow[kg/m^2]
2017-02-07 07:57:00, n, 0,    0.3,  -3.6,	0.006,  0.00, 16, +0.02 -> 0.000
2017-02-07 08:00:00, n, 0,    0.3,  -3.1,	0.011,  0.00, 13, +0.03 -> 0.010
2017-02-07 08:03:00, n, 0,    0.3,  -3.1,	0.011,  0.00, 10, +0.03 -> 0.024
2017-02-07 08:06:00, r, 1,   -0.3,  -3.1,	0.011,  3.00, 19, +0.03 -> 0.041
2017-02-07 08:09:00, n, 0,    0.3,  -3.1,	0.011,  0.00, 16, +0.03 -> 0.045
2017-02-07 08:12:00, n, 0,    0.3,  -3.8,	0.006,  0.00, 13, +0.02 -> 0.040
2017-02-07 08:15:00, n, 0,    0.3,  -3.8,	0.006,  0.00, 11, +0.02 -> 0.038
2017-02-07 08:18:00, n, 0,    0.3,  -3.8,	0.006,  0.00,  9, +0.02 -> 0.040
2017-02-07 08:21:00, n, 0,    0.3,  -3.5,	0.001,  0.00,  7, +0.00 -> 0.029
2017-02-07 08:24:00, n, 0,    0.3,  -3.5,	0.001,  0.00,  6, +0.00 -> 0.021
2017-02-07 08:27:00, n, 0,    0.3,  -3.5,	0.001,  0.00,  5, +0.00 -> 0.015
2017-02-07 08:30:00, n, 0,    0.3,  -3.8,	0.000,  0.00,  5, +0.00 -> 0.008
2017-02-07 08:33:00, n, 0,    0.3,  -3.8,	0.000,  0.00,  4, +0.00 -> 0.002
2017-02-07 08:36:00, n, 1,   -0.3,  -3.8,	0.000,  3.00,  3, +0.00 -> 0.000
2017-02-07 08:39:00, n, 0,    0.3,  -3.8,	0.000,  0.00, 12, +0.00 -> 0.000
2017-02-07 08:42:00, n, 0,    0.3,  -3.9,	0.000,  0.00, 12, +0.00 -> 0.000
2017-02-07 08:45:00, n, 0,    0.3,  -3.9,	0.000,  0.00, 11, +0.00 -> 0.000
2017-02-07 08:48:00, r, 0,    0.3,  -3.9,	0.000,  0.00, 10, +0.00 -> 0.000
2017-02-07 08:51:00, n, 0,    0.3,  -3.8,	0.000,  0.00, 10, +0.00 -> 0.000
2017-02-07 08:54:00, n, 0,    0.3,  -3.8,	0.000,  0.00,  9, +0.00 -> 0.000
2017-02-07 08:57:00, n, 0,    0.3,  -3.8,	0.000,  0.00,  9, +0.00 -> 0.000
2017-02-07 09:00:00, n, 0,    0.3,  -3.5,	0.000,  0.00,  9, +0.00 -> 0.000
2017-02-07 09:03:00, n, 1,   -0.3,  -3.5,	0.000,  3.00,  8, +0.00 -> 0.000
2017-02-07 09:06:00, n, 0,    0.3,  -3.5,	0.000,  0.00, 17, +0.00 -> 0.000
2017-02-07 09:09:00, n, 0,    0.3,  -3.5,	0.000,  0.00, 17, +0.00 -> 0.000
2017-02-07 09:12:00, n, 0,    0.3,  -3.4,	0.000,  0.00, 16, +0.00 -> 0.000
2017-02-07 09:15:00, n, 0,    0.3,  -3.4,	0.000,  0.00, 16, +0.00 -> 0.000
2017-02-07 09:18:00, n, 0,    0.3,  -3.4,	0.000,  0.00, 15, +0.00 -> 0.000
2017-02-07 09:21:00, n, 0,    0.3,  -3.4,	0.000,  0.00, 15, +0.00 -> 0.000
2017-02-07 09:24:00, n, 0,    0.3,  -3.4,	0.000,  0.00, 14, +0.00 -> 0.000
2017-02-07 09:27:00, n, 0,    0.3,  -3.4,	0.000,  0.00, 14, +0.00 -> 0.000
2017-02-07 09:30:00, n, 1,   -0.3,  -3.0,	0.000,  3.00, 13, +0.00 -> 0.000
2017-02-07 09:33:00, n, 0,    0.3,  -3.0,	0.000,  0.00, 22, +0.00 -> 0.000
2017-02-07 09:36:00, n, 0,    0.3,  -3.0,	0.000,  0.00, 21, +0.00 -> 0.000
2017-02-07 09:39:00, n, 0,    0.3,  -3.0,	0.000,  0.00, 21, +0.00 -> 0.000
2017-02-07 09:42:00, n, 0,    0.3,  -2.8,	0.000,  0.00, 20, +0.00 -> 0.000
2017-02-07 09:45:00, n, 0,    0.3,  -2.8,	0.000,  0.00, 19, +0.00 -> 0.000
2017-02-07 09:48:00, n, 0,    0.3,  -2.8,	0.000,  0.00, 19, +0.00 -> 0.000
2017-02-07 09:51:00, n, 0,    0.3,  -2.4,	0.000,  0.00, 18, +0.00 -> 0.000
2017-02-07 09:54:00, n, 1,   -0.3,  -2.4,	0.000,  3.00, 17, +0.00 -> 0.000
2017-02-07 09:57:00, n, 0,    0.3,  -2.4,	0.000,  0.00, 26, +0.00 -> 0.000
2017-02-07 10:00:00, n, 0,    0.3,  -2.3,	0.000,  0.00, 25, +0.00 -> 0.000
2017-02-07 10:03:00, n, 0,    0.3,  -2.3,	0.000,  0.00, 24, +0.00 -> 0.000
2017-02-07 10:06:00, n, 0,    0.3,  -2.3,	0.000,  0.00, 24, +0.00 -> 0.000
2017-02-07 10:09:00, n, 0,    0.3,  -2.3,	0.000,  0.00, 23, +0.00 -> 0.000
2017-02-07 10:12:00, n, 0,    0.3,  -3.1,	0.000,  0.00, 22, +0.00 -> 0.000
2017-02-07 10:15:00, n, 0,    0.3,  -3.1,	0.000,  0.00, 21, +0.00 -> 0.000
2017-02-07 10:18:00, n, 0,    0.3,  -3.1,	0.000,  0.00, 20, +0.00 -> 0.000
2017-02-07 10:21:00, n, 1,   -0.3,  -2.7,	0.000,  3.00, 19, +0.00 -> 0.000
2017-02-07 10:24:00, n, 0,    0.3,  -2.7,	0.000,  0.00, 28, +0.00 -> 0.000
2017-02-07 10:27:00, n, 0,    0.3,  -2.7,	0.000,  0.00, 28, +0.00 -> 0.000
2017-02-07 10:30:00, n, 0,    0.3,  -2.3,	0.000,  0.00, 27, +0.00 -> 0.000
2017-02-07 10:33:00, n, 0,    0.3,  -2.3,	0.000,  0.00, 26, +0.00 -> 0.000
2017-02-07 10:36:00, n, 0,    0.3,  -2.3,	0.000,  0.00, 25, +0.00 -> 0.000
2017-02-07 10:39:00, n, 0,    0.3,  -2.3,	0.000,  0.00, 25, +0.00 -> 0.000
2017-02-07 10:42:00, n, 0,    0.3,  -2.6,	0.000,  0.00, 24, +0.00 -> 0.000
2017-02-07 10:45:00, n, 0,    0.3,  -2.6,	0.000,  0.00, 23, +0.00 -> 0.000
2017-02-07 10:48:00, n, 1,   -0.3,  -2.6,	0.000,  3.00, 22, +0.00 -> 0.000
2017-02-07 10:51:00, n, 0,    0.3,  -2.8,	0.000,  0.00, 31, +0.00 -> 0.000
2017-02-07 10:54:00, n, 0,    0.3,  -2.8,	0.000,  0.00, 30, +0.00 -> 0.000
2017-02-07 10:57:00, n, 0,    0.3,  -2.8,	0.000,  0.00, 29, +0.00 -> 0.000
2017-02-07 11:00:00, n, 0,    0.3,  -2.5,	0.000,  0.00, 28, +0.00 -> 0.000
2017-02-07 11:03:00, n, 0,    0.3,  -2.5,	0.000,  0.00, 27, +0.00 -> 0.000
2017-02-07 11:06:00, n, 0,    0.3,  -2.5,	0.000,  0.00, 27, +0.00 -> 0.000
2017-02-07 11:09:00, n, 0,    0.3,  -2.5,	0.000,  0.00, 26, +0.00 -> 0.000
2017-02-07 11:12:00, n, 1,   -0.3,  -2.2,	0.000,  3.00, 25, +0.00 -> 0.000
2017-02-07 11:15:00, n, 0,    0.3,  -2.2,	0.000,  0.00, 34, +0.00 -> 0.000
2017-02-07 11:18:00, n, 0,    0.3,  -2.2,	0.000,  0.00, 33, +0.00 -> 0.000
2017-02-07 11:21:00, n, 0,    0.3,  -2.3,	0.000,  0.00, 32, +0.00 -> 0.000
2017-02-07 11:24:00, n, 0,    0.3,  -2.3,	0.000,  0.00, 31, +0.00 -> 0.000
2017-02-07 11:27:00, n, 0,    0.3,  -2.3,	0.000,  0.00, 30, +0.00 -> 0.000
2017-02-07 11:30:00, n, 0,    0.3,  -2.2,	0.000,  0.00, 29, +0.00 -> 0.000
2017-02-07 11:33:00, r, 0,    0.3,  -2.2,	0.000,  0.00, 28, +0.00 -> 0.000
2017-02-07 11:36:00, n, 0,    0.3,  -2.2,	0.000,  0.00, 27, +0.00 -> 0.000
2017-02-07 11:39:00, n, 1,   -0.3,  -2.2,	0.000,  3.00, 27, +0.00 -> 0.000
2017-02-07 11:42:00, n, 0,    0.3,  -2.1,	0.000,  0.00, 36, +0.00 -> 0.000
2017-02-07 11:45:00, n, 0,    0.3,  -2.1,	0.000,  0.00, 34, +0.00 -> 0.000
2017-02-07 11:48:00, n, 0,    0.3,  -2.1,	0.000,  0.00, 33, +0.00 -> 0.000
2017-02-07 11:51:00, n, 0,    0.3,  -2.0,	0.000,  0.00, 32, +0.00 -> 0.000
2017-02-07 11:54:00, n, 0,    0.3,  -2.0,	0.000,  0.00, 32, +0.00 -> 0.000
2017-02-07 11:57:00, n, 0,    0.3,  -2.0,	0.000,  0.00, 31, +0.00 -> 0.000
2017-02-07 12:00:00, n, 0,    0.3,  -2.3,	0.000,  0.00, 30, +0.00 -> 0.000
2017-02-07 12:03:00, n, 0,    0.3,  -2.3,	0.000,  0.00, 29, +0.00 -> 0.000
2017-02-07 12:06:00, n, 1,   -0.3,  -2.3,	0.000,  3.00, 28, +0.00 -> 0.000
2017-02-07 12:09:00, r, 0,    0.3,  -2.3,	0.000,  0.00, 37, +0.00 -> 0.000
2017-02-07 12:12:00, n, 0,    0.3,  -2.9,	0.000,  0.00, 36, +0.00 -> 0.000
2017-02-07 12:15:00, n, 0,    0.3,  -2.9,	0.000,  0.00, 35, +0.00 -> 0.000
2017-02-07 12:18:00, n, 0,    0.3,  -2.9,	0.000,  0.00, 34, +0.00 -> 0.000
2017-02-07 12:21:00, n, 0,    0.3,  -2.3,	0.000,  0.00, 33, +0.00 -> 0.000
2017-02-07 12:24:00, n, 0,    0.3,  -2.3,	0.000,  0.00, 32, +0.00 -> 0.000
2017-02-07 12:27:00, n, 0,    0.3,  -2.3,	0.000,  0.00, 31, +0.00 -> 0.000
2017-02-07 12:30:00, n, 1,   -0.3,  -2.5,	0.000,  3.00, 30, +0.00 -> 0.000
2017-02-07 12:33:00, r, 0,    0.3,  -2.5,	0.000,  0.00, 39, +0.00 -> 0.000
2017-02-07 12:36:00, n, 0,    0.3,  -2.5,	0.000,  0.00, 38, +0.00 -> 0.000
2017-02-07 12:39:00, n, 0,    0.3,  -2.5,	0.000,  0.00, 37, +0.00 -> 0.000
2017-02-07 12:42:00, n, 0,    0.3,  -2.3,	0.000,  0.00, 36, +0.00 -> 0.000
2017-02-07 12:45:00, n, 0,    0.3,  -2.3,	0.000,  0.00, 35, +0.00 -> 0.000
2017-02-07 12:48:00, n, 0,    0.3,  -2.3,	0.000,  0.00, 34, +0.00 -> 0.000
2017-02-07 12:51:00, n, 0,    0.3,  -2.9,	0.000,  0.00, 34, +0.00 -> 0.000
2017-02-07 12:54:00, n, 0,    0.3,  -2.9,	0.000,  0.00, 32, +0.00 -> 0.000
2017-02-07 12:57:00, n, 1,   -0.3,  -2.9,	0.000,  3.00, 31, +0.00 -> 0.000
2017-02-07 13:00:00, n, 0,    0.3,  -2.8,	0.000,  0.00, 40, +0.00 -> 0.000
2017-02-07 13:03:00, n, 0,    0.3,  -2.8,	0.000,  0.00, 39, +0.00 -> 0.000
2017-02-07 13:06:00, n, 0,    0.3,  -2.8,	0.000,  0.00, 38, +0.00 -> 0.000
2017-02-07 13:09:00, n, 0,    0.3,  -2.8,	0.000,  0.00, 37, +0.00 -> 0.000
2017-02-07 13:12:00, r, 1,   -0.3,  -2.8,	0.000,  3.00, 36, +0.00 -> 0.000
2017-02-07 13:15:00, n, 0,    0.3,  -2.8,	0.000,  0.00, 45, +0.00 -> 0.000
2017-02-07 13:18:00, n, 0,    0.3,  -2.8,	0.000,  0.00, 44, +0.00 -> 0.000
2017-02-07 13:21:00, n, 0,    0.3,  -2.3,	0.000,  0.00, 42, +0.00 -> 0.000
2017-02-07 13:24:00, n, 0,    0.3,  -2.3,	0.000,  0.00, 41, +0.00 -> 0.000
2017-02-07 13:27:00, n, 0,    0.3,  -2.3,	0.000,  0.00, 40, +0.00 -> 0.000
2017-02-07 13:30:00, n, 0,    0.3,  -2.6,	0.000,  0.00, 39, +0.00 -> 0.000
2017-02-07 13:33:00, n, 0,    0.3,  -2.6,	0.000,  0.00, 38, +0.00 -> 0.000
2017-02-07 13:36:00, n, 0,    0.3,  -2.6,	0.000,  0.00, 36, +0.00 -> 0.000
2017-02-07 13:39:00, n, 0,    0.3,  -2.6,	0.000,  0.00, 35, +0.00 -> 0.000
2017-02-07 13:42:00, n, 0,    0.3,  -2.6,	0.000,  0.00, 34, +0.00 -> 0.000
2017-02-07 13:45:00, n, 0,    0.3,  -2.6,	0.000,  0.00, 33, +0.00 -> 0.000
2017-02-07 13:48:00, n, 0,    0.3,  -2.6,	0.000,  0.00, 32, +0.00 -> 0.000
2017-02-07 13:51:00, n, 0,    0.3,  -2.6,	0.000,  0.00, 31, +0.00 -> 0.000
2017-02-07 13:54:00, n, 1,   -0.3,  -2.6,	0.000,  3.00, 30, +0.00 -> 0.000
2017-02-07 13:57:00, n, 0,    0.3,  -2.6,	0.000,  0.00, 39, +0.00 -> 0.000
2017-02-07 14:00:00, n, 0,    0.3,  -2.6,	0.000,  0.00, 38, +0.00 -> 0.000
2017-02-07 14:03:00, n, 0,    0.3,  -2.6,	0.000,  0.00, 37, +0.00 -> 0.000
2017-02-07 14:06:00, n, 0,    0.3,  -2.6,	0.000,  0.00, 36, +0.00 -> 0.000
2017-02-07 14:09:00, n, 0,    0.3,  -2.6,	0.000,  0.00, 35, +0.00 -> 0.000
2017-02-07 14:12:00, n, 0,    0.3,  -3.2,	0.000,  0.00, 34, +0.00 -> 0.000
2017-02-07 14:15:00, n, 0,    0.3,  -3.2,	0.000,  0.00, 33, +0.00 -> 0.000
2017-02-07 14:18:00, n, 0,    0.3,  -3.2,	0.000,  0.00, 32, +0.00 -> 0.000
2017-02-07 14:21:00, n, 1,   -0.3,  -3.2,	0.001,  3.00, 38, +0.00 -> 0.000
2017-02-07 14:24:00, r, 1,   -0.3,  -3.2,	0.001,  6.00, 44, +0.00 -> 0.000
2017-02-07 14:27:00, n, 0,    0.3,  -3.2,	0.001,  0.00, 37, +0.00 -> 0.000
2017-02-07 14:30:00, n, 0,    0.3,  -3.2,	0.006,  0.00, 30, +0.02 -> 0.000
2017-02-07 14:33:00, n, 0,    0.3,  -3.2,	0.006,  0.00, 25, +0.02 -> 0.000
2017-02-07 14:36:00, n, 0,    0.3,  -3.2,	0.006,  0.00, 20, +0.02 -> 0.000
2017-02-07 14:39:00, n, 0,    0.3,  -3.2,	0.006,  0.00, 17, +0.02 -> 0.000
2017-02-07 14:42:00, n, 0,    0.3,  -2.9,	0.006,  0.00, 14, +0.02 -> 0.000
2017-02-07 14:45:00, n, 0,    0.3,  -2.9,	0.006,  0.00, 11, +0.02 -> 0.000
2017-02-07 14:48:00, n, 0,    0.3,  -2.9,	0.006,  0.00,  9, +0.02 -> 0.000
2017-02-07 14:51:00, n, 0,    0.3,  -2.7,	0.001,  0.00,  8, +0.00 -> 0.000
2017-02-07 14:54:00, n, 0,    0.3,  -2.7,	0.001,  0.00,  6, +0.00 -> 0.000
2017-02-07 14:57:00, r, 1,   -0.3,  -2.7,	0.001,  3.00, 15, +0.00 -> 0.000
2017-02-07 15:00:00, n, 0,    0.3,  -2.8,	0.000,  0.00, 15, +0.00 -> 0.000
2017-02-07 15:03:00, n, 0,    0.3,  -2.8,	0.000,  0.00, 15, +0.00 -> 0.000
2017-02-07 15:06:00, n, 0,    0.3,  -2.8,	0.000,  0.00, 14, +0.00 -> 0.000
2017-02-07 15:09:00, n, 0,    0.3,  -2.8,	0.000,  0.00, 13, +0.00 -> 0.000
2017-02-07 15:12:00, n, 0,    0.3,  -2.8,	0.000,  0.00, 13, +0.00 -> 0.000
2017-02-07 15:15:00, n, 0,    0.3,  -2.8,	0.000,  0.00, 12, +0.00 -> 0.000
2017-02-07 15:18:00, n, 0,    0.3,  -2.8,	0.000,  0.00, 12, +0.00 -> 0.000
2017-02-07 15:21:00, n, 0,    0.3,  -2.7,	0.000,  0.00, 12, +0.00 -> 0.000
2017-02-07 15:24:00, n, 0,    0.3,  -2.7,	0.000,  0.00, 11, +0.00 -> 0.000
2017-02-07 15:27:00, n, 0,    0.3,  -2.7,	0.000,  0.00, 11, +0.00 -> 0.000
2017-02-07 15:30:00, n, 0,    0.3,  -2.6,	0.000,  0.00, 11, +0.00 -> 0.000
2017-02-07 15:33:00, n, 0,    0.3,  -2.6,	0.000,  0.00, 10, +0.00 -> 0.000
2017-02-07 15:36:00, n, 0,    0.3,  -2.6,	0.000,  0.00, 10, +0.00 -> 0.000
2017-02-07 15:39:00, n, 0,    0.3,  -2.6,	0.000,  0.00,  9, +0.00 -> 0.000
2017-02-07 15:42:00, n, 1,   -0.3,  -3.0,	0.000,  3.00,  9, +0.00 -> 0.000
2017-02-07 15:45:00, n, 0,    0.3,  -3.0,	0.000,  0.00, 18, +0.00 -> 0.000
2017-02-07 15:48:00, n, 0,    0.3,  -3.0,	0.000,  0.00, 17, +0.00 -> 0.000
2017-02-07 15:51:00, r, 1,   -0.3,  -2.5,	0.000,  3.00, 17, +0.00 -> 0.000
2017-02-07 15:54:00, n, 0,    0.3,  -2.5,	0.000,  0.00, 26, +0.00 -> 0.000
2017-02-07 15:57:00, n, 0,    0.3,  -2.5,	0.000,  0.00, 25, +0.00 -> 0.000
2017-02-07 16:00:00, n, 0,    0.3,  -2.5,	0.000,  0.00, 24, +0.00 -> 0.000
2017-02-07 16:03:00, n, 0,    0.3,  -2.5,	0.000,  0.00, 23, +0.00 -> 0.000
2017-02-07 16:06:00, n, 0,    0.3,  -2.5,	0.000,  0.00, 22, +0.00 -> 0.000
2017-02-07 16:09:00, n, 0,    0.3,  -2.5,	0.000,  0.00, 21, +0.00 -> 0.000
2017-02-07 16:12:00, n, 0,    0.3,  -2.9,	0.000,  0.00, 20, +0.00 -> 0.000
2017-02-07 16:15:00, n, 0,    0.3,  -2.9,	0.000,  0.00, 19, +0.00 -> 0.000
2017-02-07 16:18:00, n, 0,    0.3,  -2.9,	0.000,  0.00, 18, +0.00 -> 0.000
2017-02-07 16:21:00, n, 0,    0.3,  -3.0,	0.000,  0.00, 18, +0.00 -> 0.000
2017-02-07 16:24:00, n, 0,    0.3,  -3.0,	0.000,  0.00, 17, +0.00 -> 0.000
2017-02-07 16:27:00, n, 0,    0.3,  -3.0,	0.000,  0.00, 16, +0.00 -> 0.000
2017-02-07 16:30:00, n, 0,    0.3,  -2.9,	0.000,  0.00, 15, +0.00 -> 0.000
2017-02-07 16:33:00, n, 0,    0.3,  -2.9,	0.000,  0.00, 15, +0.00 -> 0.000
2017-02-07 16:36:00, n, 0,    0.3,  -2.9,	0.000,  0.00, 14, +0.00 -> 0.000
2017-02-07 16:39:00, n, 1,   -0.3,  -2.9,	0.000,  3.00, 13, +0.00 -> 0.000
2017-02-07 16:42:00, n, 0,    0.3,  -3.1,	0.000,  0.00, 22, +0.00 -> 0.000
2017-02-07 16:45:00, n, 0,    0.3,  -3.1,	0.000,  0.00, 21, +0.00 -> 0.000
2017-02-07 16:48:00, n, 0,    0.3,  -3.1,	0.000,  0.00, 21, +0.00 -> 0.000
2017-02-07 16:51:00, n, 0,    0.3,  -3.0,	0.000,  0.00, 20, +0.00 -> 0.000
2017-02-07 16:54:00, n, 0,    0.3,  -3.0,	0.000,  0.00, 19, +0.00 -> 0.000
2017-02-07 16:57:00, n, 0,    0.3,  -3.0,	0.000,  0.00, 18, +0.00 -> 0.000
2017-02-07 17:00:00, n, 0,    0.3,  -3.2,	0.000,  0.00, 18, +0.00 -> 0.000
2017-02-07 17:03:00, n, 0,    0.3,  -3.2,	0.000,  0.00, 17, +0.00 -> 0.000
2017-02-07 17:06:00, n, 1,   -0.3,  -3.2,	0.000,  3.00, 16, +0.00 -> 0.000
2017-02-07 17:09:00, n, 0,    0.3,  -3.2,	0.000,  0.00, 25, +0.00 -> 0.000
2017-02-07 17:12:00, n, 0,    0.3,  -3.4,	0.000,  0.00, 24, +0.00 -> 0.000
2017-02-07 17:15:00, n, 0,    0.3,  -3.4,	0.000,  0.00, 23, +0.00 -> 0.000
2017-02-07 17:18:00, n, 0,    0.3,  -3.4,	0.000,  0.00, 22, +0.00 -> 0.000
2017-02-07 17:21:00, n, 0,    0.3,  -3.1,	0.000,  0.00, 21, +0.00 -> 0.000
2017-02-07 17:24:00, n, 0,    0.3,  -3.1,	0.000,  0.00, 21, +0.00 -> 0.000
2017-02-07 17:27:00, n, 0,    0.3,  -3.1,	0.000,  0.00, 20, +0.00 -> 0.000
2017-02-07 17:30:00, n, 0,    0.3,  -3.5,	0.000,  0.00, 19, +0.00 -> 0.000
2017-02-07 17:33:00, n, 0,    0.3,  -3.5,	0.000,  0.00, 18, +0.00 -> 0.000
2017-02-07 17:36:00, n, 1,   -0.3,  -3.5,	0.000,  3.00, 17, +0.00 -> 0.000
2017-02-07 17:39:00, n, 0,    0.3,  -3.5,	0.000,  0.00, 26, +0.00 -> 0.000
2017-02-07 17:42:00, n, 0,    0.3,  -3.5,	0.000,  0.00, 25, +0.00 -> 0.000
2017-02-07 17:45:00, n, 0,    0.3,  -3.5,	0.000,  0.00, 24, +0.00 -> 0.000
2017-02-07 17:48:00, n, 0,    0.3,  -3.5,	0.000,  0.00, 23, +0.00 -> 0.000
2017-02-07 17:51:00, n, 0,    0.3,  -3.4,	0.000,  0.00, 22, +0.00 -> 0.000
2017-02-07 17:54:00, n, 0,    0.3,  -3.4,	0.000,  0.00, 21, +0.00 -> 0.000
2017-02-07 17:57:00, n, 0,    0.3,  -3.4,	0.000,  0.00, 20, +0.00 -> 0.000
2017-02-07 18:00:00, n, 0,    0.3,  -3.3,	0.000,  0.00, 19, +0.00 -> 0.000
2017-02-07 18:03:00, n, 1,   -0.3,  -3.3,	0.000,  3.00, 18, +0.00 -> 0.000
2017-02-07 18:06:00, n, 0,    0.3,  -3.3,	0.000,  0.00, 27, +0.00 -> 0.000
2017-02-07 18:09:00, n, 0,    0.3,  -3.3,	0.000,  0.00, 26, +0.00 -> 0.000
2017-02-07 18:12:00, n, 0,    0.3,  -3.2,	0.000,  0.00, 25, +0.00 -> 0.000
2017-02-07 18:15:00, n, 0,    0.3,  -3.2,	0.000,  0.00, 24, +0.00 -> 0.000
2017-02-07 18:18:00, n, 0,    0.3,  -3.2,	0.000,  0.00, 23, +0.00 -> 0.000
2017-02-07 18:21:00, n, 0,    0.3,  -3.2,	0.000,  0.00, 23, +0.00 -> 0.000
2017-02-07 18:24:00, n, 0,    0.3,  -3.2,	0.000,  0.00, 21, +0.00 -> 0.000
2017-02-07 18:27:00, n, 0,    0.3,  -3.2,	0.000,  0.00, 20, +0.00 -> 0.000
2017-02-07 18:30:00, n, 0,    0.3,  -3.1,	0.000,  0.00, 20, +0.00 -> 0.000
2017-02-07 18:33:00, n, 1,   -0.3,  -3.1,	0.000,  3.00, 19, +0.00 -> 0.000
2017-02-07 18:36:00, n, 0,    0.3,  -3.1,	0.000,  0.00, 28, +0.00 -> 0.000
2017-02-07 18:39:00, n, 0,    0.3,  -3.1,	0.000,  0.00, 27, +0.00 -> 0.000
2017-02-07 18:42:00, n, 0,    0.3,  -3.2,	0.000,  0.00, 26, +0.00 -> 0.000
2017-02-07 18:45:00, n, 0,    0.3,  -3.2,	0.000,  0.00, 25, +0.00 -> 0.000
2017-02-07 18:48:00, n, 0,    0.3,  -3.2,	0.000,  0.00, 24, +0.00 -> 0.000
2017-02-07 18:51:00, n, 0,    0.3,  -3.0,	0.000,  0.00, 23, +0.00 -> 0.000
2017-02-07 18:54:00, n, 0,    0.3,  -3.0,	0.000,  0.00, 22, +0.00 -> 0.000
2017-02-07 18:57:00, n, 0,    0.3,  -3.0,	0.000,  0.00, 21, +0.00 -> 0.000
2017-02-07 19:00:00, n, 1,   -0.3,  -3.1,	0.000,  3.00, 20, +0.00 -> 0.000
2017-02-07 19:03:00, n, 0,    0.3,  -3.1,	0.000,  0.00, 29, +0.00 -> 0.000
2017-02-07 19:06:00, n, 0,    0.3,  -3.1,	0.000,  0.00, 28, +0.00 -> 0.000
2017-02-07 19:09:00, n, 0,    0.3,  -3.1,	0.000,  0.00, 27, +0.00 -> 0.000
2017-02-07 19:12:00, n, 0,    0.3,  -2.9,	0.000,  0.00, 26, +0.00 -> 0.000
2017-02-07 19:15:00, n, 0,    0.3,  -2.9,	0.000,  0.00, 25, +0.00 -> 0.000
2017-02-07 19:18:00, n, 0,    0.3,  -2.9,	0.000,  0.00, 24, +0.00 -> 0.000
2017-02-07 19:21:00, n, 0,    0.3,  -3.3,	0.000,  0.00, 23, +0.00 -> 0.000
2017-02-07 19:24:00, n, 0,    0.3,  -3.3,	0.000,  0.00, 22, +0.00 -> 0.000
2017-02-07 19:27:00, n, 0,    0.3,  -3.3,	0.000,  0.00, 21, +0.00 -> 0.000
2017-02-07 19:30:00, n, 1,   -0.3,  -3.2,	0.000,  3.00, 20, +0.00 -> 0.000
2017-02-07 19:33:00, r, 0,    0.3,  -3.2,	0.000,  0.00, 29, +0.00 -> 0.000
2017-02-07 19:36:00, n, 0,    0.3,  -3.2,	0.000,  0.00, 28, +0.00 -> 0.000
2017-02-07 19:39:00, r, 1,   -0.3,  -3.2,	0.000,  3.00, 27, +0.00 -> 0.000
2017-02-07 19:42:00, n, 0,    0.3,  -3.3,	0.000,  0.00, 36, +0.00 -> 0.000
2017-02-07 19:45:00, n, 0,    0.3,  -3.3,	0.000,  0.00, 35, +0.00 -> 0.000
2017-02-07 19:48:00, n, 0,    0.3,  -3.3,	0.000,  0.00, 33, +0.00 -> 0.000
2017-02-07 19:51:00, n, 0,    0.3,  -3.3,	0.000,  0.00, 32, +0.00 -> 0.000
2017-02-07 19:54:00, n, 0,    0.3,  -3.3,	0.000,  0.00, 30, +0.00 -> 0.000
2017-02-07 19:57:00, n, 0,    0.3,  -3.3,	0.000,  0.00, 29, +0.00 -> 0.000
2017-02-07 20:00:00, n, 0,    0.3,  -3.2,	0.000,  0.00, 28, +0.00 -> 0.000
2017-02-07 20:03:00, n, 0,    0.3,  -3.2,	0.000,  0.00, 26, +0.00 -> 0.000
2017-02-07 20:06:00, n, 0,    0.3,  -3.2,	0.000,  0.00, 25, +0.00 -> 0.000
2017-02-07 20:09:00, n, 0,    0.3,  -3.2,	0.000,  0.00, 24, +0.00 -> 0.000
2017-02-07 20:12:00, n, 0,    0.3,  -3.2,	0.000,  0.00, 23, +0.00 -> 0.000
2017-02-07 20:15:00, n, 0,    0.3,  -3.2,	0.000,  0.00, 22, +0.00 -> 0.000
2017-02-07 20:18:00, n, 0,    0.3,  -3.2,	0.000,  0.00, 21, +0.00 -> 0.000
2017-02-07 20:21:00, n, 0,    0.3,  -3.7,	0.001,  0.00, 17, +0.00 -> 0.000
2017-02-07 20:24:00, n, 0,    0.3,  -3.7,	0.001,  0.00, 14, +0.00 -> 0.000
2017-02-07 20:27:00, n, 1,   -0.3,  -3.7,	0.001,  3.00, 23, +0.00 -> 0.000
2017-02-07 20:30:00, n, 0,    0.3,  -4.1,	0.006,  0.00, 19, +0.02 -> 0.000
2017-02-07 20:33:00, n, 0,    0.3,  -4.1,	0.006,  0.00, 15, +0.02 -> 0.000
2017-02-07 20:36:00, n, 0,    0.3,  -4.1,	0.006,  0.00, 13, +0.02 -> 0.000
2017-02-07 20:39:00, n, 0,    0.3,  -4.1,	0.006,  0.00, 10, +0.02 -> 0.000
2017-02-07 20:42:00, n, 0,    0.3,  -4.2,	0.011,  0.00,  8, +0.03 -> 0.018
2017-02-07 20:45:00, n, 0,    0.3,  -4.2,	0.011,  0.00,  7, +0.03 -> 0.038
